Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Flow Bytes/s,Protocol,Destination Port,Label
0,1,0,64.0,0,17,5355,0
16450249,8,0,76.0,36.95992535829058,17,5353,0
1137206,2,0,666.0,1171.2911738252628,17,3702,0
13542247,7,0,86.71428571428571,44.82269351314365,17,5353,0
10476779,7,0,92.0,61.469269993474924,17,137,0
10496321,8,0,92.0,70.11980220950191,17,137,0
0,1,0,135.0,0,17,5353,0
2526881,5,0,1125.0,2226.063852371701,17,3702,0
10463473,2,0,467.0,89.26290261705816,17,5353,0
18824822,3,0,474.0,75.53856115252971,17,5353,0
24820404,10,0,92.0,37.06627777726921,17,137,0
24748420,9,0,92.0,33.456680630281,17,137,0
9198122,2,0,391.0,85.0173455880607,17,5353,0
9355286,2,0,450.0,96.20229305524886,17,5353,0
2951337,2,1,62.0,63.02226708742877,6,27017,0
2967705,2,2,60.0,80.87055840071456,6,52836,0
19380820,3,0,460.0,71.20441392755765,17,5353,0
3699507,5,0,94.0,127.04392209223245,17,5353,0
3730433,6,0,90.0,144.75530517197666,17,5353,0
2811023,6,0,1125.0,2401.2606308904947,17,3702,0
19223263,4,0,371.75,77.35419309636407,17,5353,0
2498343,2,0,144.0,115.27636161878625,17,5353,0
25059771,10,0,92.0,36.71222615150278,17,137,0
23307260,2,0,332.0,28.48897604402426,17,5353,0
11517633,2,0,435.0,75.53635238386323,17,5353,0
25069838,12,0,92.0,44.03698172796518,17,137,0
13990572,10,0,267.7,191.3431354635528,17,5353,0
19506045,2,0,472.0,48.39525185124759,17,5353,0
25520612,9,0,92.0,32.44436179714674,17,137,0
20222971,8,0,155.125,61.36585831222327,17,5353,0
0,1,0,92.0,0,17,137,0
0,1,0,140.0,0,17,40918,0
21794010,3,0,87.0,11.975767433365709,17,5353,0
19841320,3,0,460.0,69.55182404033773,17,5353,0
19915773,2,0,463.0,46.49580865884685,17,5353,0
20216762,6,0,228.16666666666666,67.71608446737487,17,5353,0
24537922,18,0,387.0,283.88711527628203,17,5353,0
0,1,0,415.0,0,17,5353,0
15612825,2,0,787.0,100.81455215898814,17,5353,0
25471815,11,0,92.0,39.73018788254235,17,137,0
20220247,2,0,436.0,43.125091335190575,17,5353,0
25490261,10,0,92.0,36.092215320355194,17,137,0
0,1,0,152.0,0,17,5353,0
0,1,0,143.0,0,17,1900,0
1554438,2,0,75.0,96.49789118845312,17,5355,0
24614023,18,0,411.0,300.56037313760726,17,5353,0
24643926,19,0,411.0,316.873210643562,17,5353,0
11403010,2,0,275.5,48.32057243488621,17,5353,0
0,1,0,82.0,0,17,5353,0
30077,2,0,109.0,7247.953073227959,17,5353,0
59411,3,0,123.33333333333333,6227.797807278039,17,5353,0
1443439,2,0,64.0,88.67705169909415,17,5355,0
1501360,2,0,64.0,85.25598380477307,17,5355,0
17931763,9,0,75.33333333333333,37.81000091635205,17,5353,0
17961065,10,0,74.8,41.645636152168876,17,5353,0
1847084,2,0,65.0,70.38117728454087,17,5355,0
23998129,13,0,76.0,41.16987557057268,17,5353,0
22225947,3,0,87.0,11.743031239000093,17,5353,0
21420307,5,0,263.4,61.48371148644939,17,5353,0
3932723,3,0,121.0,92.3024570543526,17,5353,0
11818979,2,0,467.0,79.02543849458462,17,5353,0
0,1,0,75.0,0,17,5353,0
18296,2,0,75.0,8198.191342420057,17,5353,0
35298,3,0,75.66666666666667,6430.809083172356,17,5353,0
52542,4,0,75.75,5766.765944123533,17,5353,0
69487,5,0,76.2,5482.97606818252,17,5353,0
0,1,0,125.0,0,17,10004,0
16312,2,0,125.0,15325.353327194867,17,10004,0
32164,3,0,125.0,11658.789693717199,17,10004,0
48294,4,0,125.0,10353.187434896156,17,10004,0
64206,5,0,125.0,9734.274043817304,17,10004,0
2938055,3,0,666.0,680.0415538331713,17,3702,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,666.0,0,17,3702,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,70.0,0,17,22222,0
0,1,0,56.0,0,17,3289,0
0,1,0,56.0,0,17,3289,0
0,1,0,56.0,0,17,3289,0
0,1,0,56.0,0,17,3289,0
0,1,0,56.0,0,17,3289,0
15518167,11,0,254.54545454545453,180.4336783830718,17,5353,0
25767307,19,0,387.0,285.3615934176347,17,5353,0
0,1,0,82.0,0,17,1947,0
0,1,0,179.0,0,17,1900,0
10359511,3,0,92.0,26.64218320708367,17,137,0
19285609,1,3,66.0,13.688963277145675,6,57631,0
0,1,0,55.0,0,6,443,0
6746897,2,0,211.0,62.54726968580497,17,1900,0
0,1,0,179.0,0,17,1900,0
4793150,7,0,1125.0,1642.9693454991789,17,3702,0
5773786,7,0,88.71428571428571,107.5550627891123,17,5353,0
5805769,8,0,92.5,127.45940851123174,17,5353,0
24947229,14,0,76.0,42.650026317357565,17,5353,0
27337710,10,0,92.0,33.653146922184874,17,137,0
25488273,15,0,387.0,227.75179657156485,17,5353,0
285522,1,1,60.5,423.783815559842,6,56695,0
0,1,0,102.0,0,17,53,0
754911,2,0,666.0,1764.4454168993232,17,3702,0
21964683,7,0,233.71428571428572,74.48320541835504,17,5353,0
11764945,3,0,212.0,54.05890001849602,17,1900,0
17365031,3,0,588.0,101.58346249880894,17,5353,0
27368415,11,0,92.0,36.97693077395814,17,137,0
27500947,11,0,92.0,36.79873246830943,17,137,0
27545889,12,0,92.0,40.07857489410104,17,137,0
26940458,7,0,92.0,23.90456756830928,17,137,0
5317501,4,0,123.5,92.90076809091997,17,5353,0
27550844,10,0,92.0,33.3928058831975,17,137,0
25992427,16,0,387.0,238.2232300522962,17,5353,0
1785192,4,0,122.75,275.0403683937796,17,5353,0
27649595,11,0,92.0,36.600897110237455,17,137,0
0,1,0,102.0,0,17,53,0
574576,1,1,169.0,588.2589896055935,17,54003,0
0,1,0,66.0,0,6,27017,0
33849,1,1,60.0,3545.081422212205,6,52839,0
18687690,1,3,66.0,14.126946474116318,6,57673,0
5994257,3,2,61.2,51.048858436119254,6,27017,0
6022605,3,3,60.0,59.77479665299018,6,52836,0
27949574,12,0,92.0,39.49970691555432,17,137,0
6774948,9,0,90.0,119.55810267905687,17,5353,0
6792966,10,0,88.0,129.545761396468,17,5353,0
0,1,0,64.0,0,17,5355,0
0,1,0,64.0,0,17,5355,0
27986039,13,0,92.0,42.73559337573491,17,137,0
0,1,0,82.0,0,17,5353,0
0,1,0,75.0,0,17,5355,0
0,1,0,103.0,0,17,5353,0
488196,1,1,169.0,692.3440108026538,17,54003,0
27790223,4,0,289.75,41.70531395304724,17,5353,0
22963745,3,0,167.0,21.816998135042322,17,1900,0
27319987,20,0,387.0,283.30906538816765,17,5353,0
27353572,21,0,387.0,297.1092729855917,17,5353,0
6222378,8,0,1125.0,1446.392300935079,17,3702,0
0,1,0,179.0,0,17,1900,0
2962079,2,0,303.0,204.58598295876251,17,5353,0
14475982,9,0,92.0,57.19819046073854,17,137,0
14559520,10,0,92.0,63.188895275675165,17,137,0
27578703,20,0,411.0,298.0560665821829,17,5353,0
27620260,21,0,411.0,312.4879961997715,17,5353,0
28070348,9,0,389.0,124.72235498300022,17,5353,0
28127155,10,0,389.0,138.3005138961359,17,5353,0
28182543,11,0,389.0,151.8315747954785,17,5353,0
5855969,6,0,76.16666666666667,78.04002171346572,17,5353,0
5939188,7,0,76.0,89.57453078209855,17,5353,0
5984377,8,0,76.25,101.93206615060377,17,5353,0
6028201,9,0,76.33333333333333,113.96434210910893,17,5353,0
6078023,10,0,76.2,125.36970911749884,17,5353,0
27647935,17,0,387.0,237.95628728937024,17,5353,0
0,1,0,480.0,0,17,58177,0
7287168,5,0,120.6,82.74818947409749,17,5353,0
18668112,8,0,86.375,37.01499104652165,17,5353,0
0,1,0,82.0,0,17,5353,0
161733,2,0,82.0,1014.0159856594895,17,5353,0
30356870,13,0,92.0,39.39800002269765,17,137,0
30471865,13,0,92.0,39.24931949434352,17,137,0
30578489,12,0,92.0,36.10381104963312,17,137,0
29598384,22,0,411.0,305.48964713106943,17,5353,0
29720161,23,0,411.0,318.06691291781425,17,5353,0
8744014,6,0,249.16666666666666,170.9740988800153,17,5353,0
0,1,0,100.0,0,17,5353,0
31330858,14,0,835.5714285714286,373.3699133253126,17,5353,0
30305306,22,0,387.0,280.94090008118735,17,5353,0
30365882,23,0,387.0,293.1250214906137,17,5353,0
4994325,3,0,666.0,400.05399117164103,17,3702,0
8083334,4,0,666.0,329.56697466706026,17,3702,0
23469214,11,0,75.45454545454545,35.36547783820603,17,5353,0
23519627,12,0,76.0,38.77612420701759,17,5353,0
0,1,0,121.0,0,17,5353,0
19812407,2,0,465.0,46.940282260034564,17,5353,0
30137125,18,0,387.0,231.14347972356788,17,5353,0
30834668,24,0,387.0,301.21938981615654,17,5353,0
30920739,25,0,387.0,312.89678896712786,17,5353,0
30351582,19,0,387.0,242.26084781375118,17,5353,0
26762732,8,0,219.375,65.57626471396246,17,5353,0
4022784,2,0,64.0,31.818754725806333,17,5355,0
4073299,2,0,64.0,31.424153295898577,17,5355,0
0,1,0,82.0,0,17,1947,0
0,1,0,82.0,0,17,5353,0
21137344,9,0,86.22222222222223,36.71227463667082,17,5353,0
4062062,2,0,75.0,36.92705800015648,17,5355,0
65193,2,0,109.0,3343.8715637262612,17,5353,0
82900,3,0,123.33333333333333,4463.180466480688,17,5353,0
31100149,24,0,411.0,317.1688944424904,17,5353,0
31116666,25,0,411.0,330.20889498021336,17,5353,0
30671263,20,0,387.0,252.35347382037514,17,5353,0
30687936,21,0,387.0,264.82719199371843,17,5353,0
0,1,0,136.0,0,17,5353,0
17101,2,0,144.0,16840.367377666247,17,5353,0
33291,3,0,146.66666666666666,13216.745038780231,17,5353,0
4616980,2,1,62.0,40.28606962450852,6,27017,0
4644965,2,2,60.0,51.66884281904107,6,52839,0
31548968,9,8,58.76470588235294,31.665060803940186,6,7680,0
31564972,9,9,58.5,33.35976254712746,6,64137,0
31581131,10,9,58.26315789473684,35.052575134869265,6,7680,0
31597149,11,9,58.05,36.74382070253187,6,7680,0
31613735,11,10,57.857142857142854,38.432661147558015,6,64137,0
10641038,4,3,60.857142857142854,40.03368507693805,6,27017,0
10657754,4,4,60.0,45.0376309836407,6,52836,0
27307631,9,0,208.22222222222223,68.62550434464525,17,5353,0
1528222,2,0,359.5,470.4812836660697,17,5353,0
6762672,5,0,128.6,95.08075501158059,17,5353,0
31486925,26,0,411.0,339.3789605247877,17,5353,0
6459617,6,0,76.16666666666667,70.74722700174411,17,5353,0
6476897,7,0,76.0,82.13809487980524,17,5353,0
6493042,8,0,76.125,93.79269896097844,17,5353,0
6510079,9,0,76.0,105.06784705989335,17,5353,0
31110115,22,0,387.0,273.6730434931351,17,5353,0
6547074,10,0,76.2,116.38786471583464,17,5353,0
30946189,4,0,179.0,23.136935881295795,17,1900,0
31799727,26,0,387.0,316.417806379722,17,5353,0
26698426,4,0,542.75,81.31565215801753,17,5353,0
0,1,0,96.0,0,17,5353,0
27257003,4,0,460.0,67.50558670198122,17,5353,0
0,1,0,443.0,0,17,5353,0
12733811,3,0,211.0,49.71017655575158,17,1900,0
31081728,5,0,179.0,28.79505196975106,17,1900,0
18792994,11,0,92.0,53.84985415078652,17,137,0
18810746,12,0,92.0,58.6898560367616,17,137,0
17432814,4,0,212.0,48.643895501007314,17,1900,0
32967046,14,0,92.0,39.06931673116394,17,137,0
31204629,3,0,376.0,36.14848248229535,17,5353,0
32912567,14,0,92.0,39.13398777352178,17,137,0
33078007,14,0,92.0,38.938258344960126,17,137,0
32905546,12,0,92.0,33.55057514257926,17,137,0
32890907,11,0,92.0,30.768382230591556,17,137,0
33048160,13,0,92.0,36.18960900141487,17,137,0
11888154,11,0,93.63636363636364,86.64086412774641,17,5353,0
11904904,12,0,107.08333333333333,107.93871049096458,17,5353,0
10595050,3,0,146.66666666666666,41.52882395913631,17,5353,0
10612200,4,0,152.0,57.29254739215509,17,5353,0
10628931,5,0,158.4,74.51360452677454,17,5353,0
5401661,3,2,61.2,56.64924012662489,6,27017,0
5418543,3,3,60.0,66.4385200029322,6,52839,0
0,1,0,480.0,0,17,50650,0
11361807,5,4,60.666666666666664,48.0557327229222,6,27017,0
11449807,5,5,60.0,52.40262707122072,6,52836,0
12142203,13,0,104.23076923076923,111.59424170859883,17,5353,0
12159634,14,0,101.78571428571429,117.19101931023002,17,5353,0
5279350,2,0,82.0,31.064430031089906,17,5353,0
31111308,4,0,167.0,21.471292456752625,17,1900,0
32265074,27,0,411.0,343.9322552602025,17,5353,0
32482500,27,0,387.0,321.6808996249762,17,5353,0
7034231,4,0,666.0,378.71940074240166,17,3702,0
0,1,0,66.0,0,17,5355,0
0,1,0,211.0,0,17,1900,0
0,1,0,100.0,0,17,5353,0
29908587,7,0,81.0,18.957765920536715,17,5353,0
31959973,23,0,387.0,278.50460868116176,17,5353,0
0,1,0,75.0,0,17,5355,0
33061492,8,0,92.0,22.26154797055887,17,137,0
19245265,3,0,317.3333333333333,49.466710511788726,17,5353,0
33616638,15,0,92.0,41.05110043056446,17,137,0
33599942,13,0,92.0,35.5952985621242,17,137,0
33598848,12,0,92.0,32.85826909104286,17,137,0
22759614,10,0,86.0,37.78622881435386,17,5353,0
12629457,15,0,102.93333333333334,122.25386356151675,17,5353,0
12663801,16,0,109.3125,138.1101830744071,17,5353,0
22861227,11,0,85.9090909090909,41.33636390258627,17,5353,0
25851671,13,0,76.46153846153847,38.45012503900105,17,5353,0
25914906,14,0,76.85714285714286,41.52050557176534,17,5353,0
33048457,28,0,387.0,327.8821676216516,17,5353,0
33087273,29,0,387.0,339.1938585346084,17,5353,0
0,1,0,55.0,0,6,443,0
635126,2,0,66.0,207.83250516626845,17,5355,0
33013236,28,0,411.0,348.5874544655947,17,5353,0
33031321,29,0,411.0,360.83933477511016,17,5353,0
32587423,24,0,387.0,285.01792975571885,17,5353,0
32617458,25,0,387.0,296.6202936117517,17,5353,0
11731067,6,0,162.66666666666666,83.19788516558208,17,5353,0
737388,2,0,311.5,844.8739154754707,17,5353,0
11768849,7,0,165.71428571428572,98.56528762909365,17,5353,0
6540386,4,3,60.857142857142854,65.1337660265506,6,27017,0
6556317,4,4,60.0,73.21183156389927,6,52839,0
248105,1,1,60.5,487.69617606274664,6,49292,0
33386499,30,0,387.0,347.7453548544981,17,5353,0
33403106,31,0,387.0,359.15821491681726,17,5353,0
29131126,10,0,199.3,68.41479303141804,17,5353,0
30839179,4,0,87.0,11.284346733040536,17,5353,0
33311976,30,0,411.0,370.13714417029456,17,5353,0
28404856,5,0,620.0,109.1362671089907,17,5353,0
0,1,0,75.0,0,17,5355,0
33412744,31,0,411.0,381.3215585970951,17,5353,0
3526117,3,0,511.3333333333333,435.0393804190496,17,5353,0
1059632,2,0,75.0,141.55857042281568,17,5355,0
31048377,8,0,81.0,20.870656112774487,17,5353,0
2398620,4,0,148.0,246.80856836540218,17,5353,0
33144851,26,0,387.0,303.57656267445833,17,5353,0
33176456,27,0,387.0,314.95226186382007,17,5353,0
33837436,32,0,387.0,365.98517215791395,17,5353,0
0,1,0,66.0,0,6,5357,0
9023991,6,0,132.5,88.09848641049821,17,5353,0
31016325,4,0,87.0,11.219897650967491,17,5353,0
0,1,0,82.0,0,17,5353,0
33823061,32,0,411.0,388.8471133140817,17,5353,0
33840566,33,0,411.0,400.7911669254259,17,5353,0
11583722,5,0,666.0,287.4723597931266,17,3702,0
35186469,15,0,808.0666666666667,344.4790067164286,17,5353,0
23148865,3,0,465.0,60.262131980573756,17,5353,0
34085690,33,0,387.0,374.67335189493537,17,5353,0
34112577,34,0,387.0,385.7228299976626,17,5353,0
13919687,17,0,114.94117647058823,140.37671453912046,17,5353,0
33991556,34,0,411.0,411.10209062125585,17,5353,0
29892605,11,0,205.45454545454547,75.6039828240964,17,5353,0
34993236,3,0,215.33333333333334,18.460710235513694,17,5353,0
33631063,28,0,387.0,322.2021170644837,17,5353,0
15138946,4,0,211.0,55.75024731349782,17,1900,0
33684695,29,0,387.0,333.1780180512066,17,5353,0
33714808,30,0,387.0,344.359062522227,17,5353,0
0,1,0,179.0,0,17,1900,0
29881927,4,0,460.0,61.57568081787554,17,5353,0
48713,2,0,179.0,7349.064369616288,17,1900,0
0,1,0,82.0,0,17,5353,0
18126,2,0,82.0,9047.414223519972,17,5353,0
0,1,0,124.0,0,6,5222,0
16036,1,1,89.0,11100.0016651799,6,60090,0
34517662,35,0,387.0,392.4078050544405,17,5353,0
34534881,36,0,387.0,403.41821225974854,17,5353,0
22232931,2,0,334.5,30.090499353191223,17,5353,0
4473300,4,0,411.0,367.5138979429103,17,5353,0
14359308,18,0,112.44444444444444,140.95385828889874,17,5353,0
14376586,19,0,110.21052631578948,145.65349318976706,17,5353,0
1064425,2,0,75.0,140.92112416040862,17,5355,0
35041612,9,0,92.0,23.629049520580264,17,137,0
34481237,35,0,411.0,417.18339830444285,17,5353,0
34498386,36,0,411.0,428.8896250308922,17,5353,0
32016950,9,0,81.0,22.769188843524397,17,5353,0
7921849,5,4,60.666666666666664,68.92329472787308,6,27017,0
7970946,5,5,60.0,75.27337338190354,6,52839,0
34163713,31,0,387.0,351.1620577197626,17,5353,0
8919709,2,0,179.0,40.13583651415551,17,1900,0
0,1,0,179.0,0,17,1900,0
14698186,20,0,108.2,147.22904386054498,17,5353,0
14730591,21,0,106.38095238095238,151.65718189970997,17,5353,0
36124352,16,0,764.4375,338.5804590889556,17,5353,0
35897360,16,0,92.0,41.00580088495131,17,137,0
35876505,14,0,92.0,35.900932799889134,17,137,0
35879063,13,0,92.0,33.33420328704605,17,137,0
13556627,8,0,168.0,99.13970288327513,17,5353,0
682782,1,2,101.33333333333333,445.23716633447356,6,60090,0
13113607,2,0,143.0,21.80940611781386,17,1900,0
30894740,4,0,167.0,21.621803175124704,17,1900,0
35252657,37,0,387.0,406.18214210660364,17,5353,0
15061156,22,0,104.72727272727273,152.97629778947862,17,5353,0
2779854,2,0,211.0,151.80650445064157,17,1900,0
15118909,23,0,103.21739130434783,157.02190589252226,17,5353,0
0,1,0,64.0,0,17,5355,0
0,1,0,64.0,0,17,5355,0
0,1,0,64.0,0,17,5355,0
0,1,0,64.0,0,17,5355,0
15254441,24,0,101.83333333333333,160.21563293854115,17,5353,0
15271737,25,0,100.56,164.61781292496653,17,5353,0
12628080,2,0,70.0,11.086403734893448,17,22222,0
12789312,2,0,70.0,10.946639930286315,17,22222,0
12477354,2,0,56.0,8.976262078805796,17,3289,0
12462180,2,0,56.0,8.987191375854065,17,3289,0
12804697,2,0,70.0,10.933487891065994,17,22222,0
12614356,2,0,70.0,11.0984656608222,17,22222,0
12598848,2,0,70.0,11.112126984867116,17,22222,0
12836178,2,0,70.0,10.906672647974782,17,22222,0
12832385,2,0,70.0,10.909896851573935,17,22222,0
12591287,2,0,56.0,8.89503978342975,17,3289,0
12654162,2,0,56.0,8.850842623826283,17,3289,0
12843473,2,0,70.0,10.900478029914998,17,22222,0
13211436,5,0,125.0,47.30749923226193,17,10004,0
13239159,6,0,125.0,56.650122596170775,17,10004,0
13702987,11,0,76.0909090909091,61.081572079608044,17,5353,0
13733805,12,0,76.25,66.62392107514793,17,5353,0
13310442,7,0,125.0,65.7378598375347,17,10004,0
13341329,8,0,125.0,74.95504810142653,17,10004,0
13815430,13,0,76.3076923076923,71.80376969528035,17,5353,0
13849021,14,0,76.21428571428571,77.0451547803996,17,5353,0
13867599,15,0,76.2,82.42234000530354,17,5353,0
35415774,32,0,387.0,349.67469474455146,17,5353,0
35915114,37,0,411.0,423.4150539076867,17,5353,0
0,1,0,59.0,0,6,53186,0
33876829,1,2,58.666666666666664,5.195291316036981,6,61959,0
3603895,3,0,233.66666666666666,194.5117354424506,17,5353,0
26276420,2,0,401.0,30.521660937550358,17,2200,0
0,1,0,66.0,0,6,2869,0
31333,1,1,66.0,4212.686632578524,6,53730,0
61256,2,1,62.0,3036.4288066260065,6,2869,0
89492,3,1,119.25,5330.066251418646,6,2869,0
118767,3,2,146.8,6180.154284085389,6,53730,0
137006,3,3,374.6666666666667,16407.949548245186,6,53730,0
152909,3,4,537.4285714285714,24602.74678100881,6,53730,0
180239,3,5,566.875,25160.97489480528,6,53730,0
1946359,2,2,89.5,183.93309736789723,6,5222,0
213904,4,5,509.8888888888889,21453.463239342742,6,2869,0
241907,5,5,489.9,20251.57426140709,6,2869,0
258906,5,6,470.45454545454544,19987.939565220993,6,53730,0
276182,5,7,557.4166666666666,24219.521074040567,6,53730,0
293055,5,8,631.0,27991.281645085604,6,53730,0
320815,5,9,641.1428571428571,27978.671732068768,6,53730,0
439388,1,1,56.5,257.17544996283095,6,7680,0
354181,6,9,602.0,25495.417920977095,6,2869,0
370099,7,9,567.75,24544.779474176517,6,2869,0
388765,7,10,537.5294117647059,23505.167697063844,6,53730,0
0,1,0,66.0,0,6,2869,0
30829,1,1,66.0,4281.656275375656,6,53731,0
52400,2,1,62.0,3549.6107233531407,6,2869,0
69999,3,1,107.75,6157.1697002724795,6,2869,0
99290,3,2,134.6,6778.0830870082,6,53731,0
128024,3,3,364.5,17082.625537501746,6,53731,0
149757,3,4,528.7142857142857,24713.26607114144,6,53731,0
179069,3,5,559.0,24973.607637104396,6,53731,0
26788973,12,0,85.75,38.41132645392981,17,5353,0
0,1,0,66.0,0,17,5355,0
262371,4,5,502.8888888888889,17250.34658408347,6,2869,0
282076,5,5,477.1,16913.831259149567,6,2869,0
298703,5,6,455.72727272727275,16782.51891441461,6,53731,0
318452,5,7,543.9166666666666,20496.00146142132,6,53731,0
336906,5,8,526.3846153846154,20311.291712399874,6,53731,0
368633,6,8,492.64285714285717,18709.627249925947,6,2869,0
400818,7,8,476.1333333333333,17818.524377273734,6,2869,0
34793086,2,2,57.5,6.610508756154717,6,7680,0
444169,7,9,461.4375,16622.023084483328,6,53731,0
460994,7,10,523.3529411764706,19299.57026653537,6,53731,0
478012,7,11,503.22222222222223,18949.302260578803,6,53731,0
494529,8,11,479.57894736842104,18425.577194969264,6,2869,0
511605,9,11,467.85,18289.482772392395,6,2869,0
528393,9,12,457.0,18162.608364970973,6,53731,0
545706,9,13,454.09090909090907,18306.543548554106,6,53731,0
562340,10,13,436.69565217391306,17861.07224121162,6,2869,0
578526,11,13,433.7083333333333,17992.254056328475,6,2869,0
595618,11,14,427.4,17939.335739060647,6,53731,0
611280,11,15,469.1923076923077,19956.454779402302,6,53731,0
627340,11,16,507.8888888888889,21858.932401155645,6,53731,0
643470,11,17,540.25,23508.44955596922,6,53731,0
660105,12,17,523.4827586206897,22997.823524164,6,2869,0
676579,13,17,507.8333333333333,22517.67188518071,6,2869,0
0,1,0,66.0,0,6,2869,0
710613,13,18,493.19354838709677,21515.219402736697,6,53731,0
32966,1,1,66.0,4004.079872135155,6,53733,0
49386,2,1,62.0,3766.2476778990053,6,2869,0
68428,3,1,175.0,10229.6176801586,6,2869,0
85343,4,1,210.8,12350.145733402243,6,2869,0
101217,4,2,184.66666666666666,10946.722740302965,6,53733,0
117583,4,3,198.71428571428572,11829.865777745335,6,53733,0
134421,4,4,363.125,21611.150541677605,6,53733,0
152512,4,5,491.0,28974.619345459094,6,53733,0
169050,4,6,461.2,27281.718872126265,6,53733,0
646551,2,0,66.0,204.1600363444075,17,5355,0
6390648,4,0,130.5,81.68184990159983,17,5353,0
253847,5,6,424.1818181818182,18381.12473877937,6,2869,0
269628,6,6,393.3333333333333,17505.597195866663,6,2869,0
285545,6,7,367.2307692307692,16718.89947005126,6,53733,0
0,1,0,66.0,0,6,2869,0
15830,1,1,66.0,8338.199792165544,6,53734,0
32546,2,1,62.0,5714.8548029096555,6,2869,0
50363,3,1,124.0,9848.394167771256,6,2869,0
66962,3,2,154.4,11528.926215645573,6,53734,0
83505,3,3,381.0,27375.399556885408,6,53734,0
109770,3,4,542.8571428571429,34617.66812695613,6,53734,0
125750,3,5,664.25,42258.187150313686,6,53734,0
141585,3,6,652.8888888888889,41501.468891238896,6,53734,0
0,1,0,66.0,0,6,53,0
0,1,0,66.0,0,6,53,0
0,1,0,139.0,0,6,443,0
15688,2,0,116.0,14787.97799458983,6,443,0
31884,3,0,390.6666666666667,36757.47594478592,6,443,0
78890,1,1,66.0,1673.21406272194,6,62100,0
80571,1,1,66.0,1638.2981881452679,6,55381,0
112408,2,1,62.0,1654.6806172119414,6,53,0
113299,2,1,62.0,1641.6649881211163,6,53,0
129329,3,1,60.5,1871.1868566203582,6,53,0
145034,4,1,70.0,2413.2140978432403,6,53,0
178170,3,1,60.5,1358.2517971363575,6,53,0
196282,4,1,70.0,1783.145221240228,6,53,0
198789,4,2,67.33333333333333,2032.3019490682827,6,55381,0
231605,4,2,67.33333333333333,1744.3470208137958,6,62100,0
232924,4,3,91.57142857142857,2751.959515148041,6,55381,0
265621,4,3,98.0,2582.625324927116,6,62100,0
281849,5,3,92.5,2625.515758415513,6,53,0
293436,5,3,86.875,2368.486879256005,6,53,0
310400,5,4,83.22222222222223,2413.015392745439,6,55381,0
344630,5,4,88.22222222222223,2303.9201263522295,6,62100,0
362233,5,5,84.8,2341.0289688998823,6,62100,0
367050,5,5,80.3,2187.7075639662417,6,55381,0
411968,6,5,82.0,2189.4866828479526,6,53,0
413666,6,5,77.9090909090909,2071.7196469708783,6,53,0
603655,4,6,593.0,9823.490270005328,6,2869,0
620361,5,6,544.0,9645.98763482495,6,2869,0
636688,6,6,503.1666666666667,9483.444850241438,6,2869,0
663698,6,7,468.61538461538464,9178.870807456986,6,53734,0
0,1,0,66.0,0,6,2869,0
17306,1,1,66.0,7627.267978178212,6,53735,0
34414,2,1,62.0,5404.731363963864,6,2869,0
51167,3,1,124.0,9693.7006211238,6,2869,0
70670,3,2,154.6,10938.143502962093,6,53735,0
88933,3,3,381.1666666666667,25715.71527226714,6,53735,0
122017,3,4,543.0,31151.17727148384,6,53735,0
154181,3,5,664.375,34472.46986927114,6,53735,0
173328,3,6,758.7777777777778,39399.14416782555,6,53735,0
190049,3,7,834.3,43899.055195790876,6,53735,0
206287,3,8,896.0909090909091,47782.74377567224,6,53735,0
222711,3,9,947.5833333333334,51057.125252778285,6,53735,0
